,Date,Location,Gender
20274,07/17/2014,Harbor,F
20275,07/17/2014,Harbor,F
20276,07/17/2014,Harbor,M
20277,07/17/2014,Harbor,F
20278,07/17/2014,Harbor,F
20279,07/17/2014,Harbor,M
20280,07/17/2014,Harbor,M
20281,07/17/2014,Harbor,F
20282,07/17/2014,Harbor,F
20283,07/18/2014,N Hollywood,F
20284,07/18/2014,N Hollywood,M
20285,07/18/2014,Harbor,M
20286,07/18/2014,West Valley,M
20287,07/18/2014,Pacific,F
20288,07/18/2014,West Valley,M
20289,07/18/2014,Southeast,M
20290,07/19/2014,77th Street,M
20291,07/19/2014,77th Street,M
20292,07/20/2014,Southeast,M
20293,07/20/2014,Pacific,M
20294,07/20/2014,Pacific,M
20295,07/21/2014,N Hollywood,M
20296,07/21/2014,77th Street,M
20297,07/21/2014,Northeast,M
20298,07/22/2014,Rampart,M
20299,07/22/2014,Pacific,F
20300,07/22/2014,Pacific,M
20301,07/22/2014,77th Street,M
20302,07/22/2014,Newton,M
20303,07/22/2014,Central,M
20304,07/22/2014,Foothill,M
20305,07/23/2014,Hollywood,M
20306,07/23/2014,Mission,M
20307,07/23/2014,Hollywood,M
20308,07/24/2014,Hollywood,M
20309,07/24/2014,Foothill,M
20310,07/24/2014,Devonshire,M
20311,07/24/2014,Olympic,M
20312,07/24/2014,Hollywood,M
20313,07/24/2014,Hollywood,M
20314,07/24/2014,Hollenbeck,M
20315,07/24/2014,Harbor,M
20316,07/24/2014,Hollywood,M
20317,07/25/2014,77th Street,M
20318,07/26/2014,West Valley,F
20319,07/26/2014,Southeast,M
20320,07/28/2014,Foothill,M
20321,07/29/2014,West Valley,M
20322,07/29/2014,Olympic,M
20323,07/29/2014,Mission,M
20324,07/29/2014,Newton,M
20325,07/29/2014,Mission,F
20326,07/30/2014,N Hollywood,M
20327,07/30/2014,Pacific,M
20328,07/30/2014,N Hollywood,M
20329,07/30/2014,N Hollywood,M
20330,07/30/2014,Pacific,M
20331,07/30/2014,Northeast,M
20332,07/30/2014,Newton,M
20333,07/30/2014,Mission,M
20334,07/30/2014,Hollywood,M
20335,07/30/2014,Hollywood,M
20336,07/31/2014,77th Street,M
20337,07/31/2014,Olympic,M
20338,07/31/2014,Olympic,M
20339,07/31/2014,Pacific,M
20340,07/31/2014,West Valley,M
20341,07/31/2014,Central,M
20342,07/31/2014,Central,F
20343,07/31/2014,N Hollywood,F
20344,08/01/2014,Devonshire,M
20345,08/01/2014,Foothill,M
20346,08/01/2014,Northeast,M
20347,08/01/2014,Northeast,M
20348,08/01/2014,Northeast,M
20349,08/01/2014,Northeast,M
20350,08/02/2014,Southeast,M
20351,08/02/2014,Southeast,M
20352,08/03/2014,77th Street,F
20353,08/03/2014,77th Street,M
20354,08/04/2014,Mission,M
20355,08/04/2014,West Valley,M
20356,08/05/2014,Central,M
20357,08/05/2014,N Hollywood,F
20358,08/05/2014,Van Nuys,M
20359,08/06/2014,77th Street,M
20360,08/06/2014,Rampart,M
20361,08/06/2014,Wilshire,M
20362,08/06/2014,Wilshire,M
20363,08/06/2014,Wilshire,M
20364,08/07/2014,Olympic,M
20365,08/08/2014,77th Street,M
20366,08/09/2014,Hollywood,M
20367,08/09/2014,Hollywood,M
20368,08/09/2014,Hollywood,M
20369,08/09/2014,Hollywood,M
20370,08/09/2014,Hollywood,M
20371,08/10/2014,Foothill,M
20372,08/11/2014,Wilshire,M
20373,08/12/2014,77th Street,M
20374,08/12/2014,Mission,F
20375,08/12/2014,Southeast,M
20376,08/12/2014,Van Nuys,M
20377,08/12/2014,Foothill,F
20378,08/13/2014,77th Street,M
20379,08/13/2014,77th Street,M
20380,08/13/2014,Southwest,M
20381,08/13/2014,Newton,M
20382,08/13/2014,Newton,M
20383,08/13/2014,Devonshire,M
20384,08/13/2014,Central,M
20385,08/13/2014,Topanga,M
20386,08/14/2014,Pacific,M
20387,08/14/2014,77th Street,F
20388,08/14/2014,77th Street,M
20389,08/14/2014,Devonshire,M
20390,08/14/2014,Southwest,M
20391,08/14/2014,N Hollywood,M
20392,08/14/2014,Southwest,M
20393,08/15/2014,77th Street,M
20394,08/15/2014,Olympic,M
20395,08/15/2014,Pacific,M
20396,08/15/2014,Olympic,M
20397,08/16/2014,Central,M
20398,08/16/2014,Mission,F
20399,08/17/2014,Foothill,M
20400,08/17/2014,Mission,M
20401,08/17/2014,Newton,M
20402,08/18/2014,Mission,M
20403,08/18/2014,Central,M
20404,08/19/2014,77th Street,M
20405,08/19/2014,Newton,M
20406,08/19/2014,Newton,M
20407,08/19/2014,77th Street,M
20408,08/19/2014,Van Nuys,M
20409,08/20/2014,Southeast,M
20410,08/20/2014,Southeast,M
20411,08/20/2014,Central,M
20412,08/20/2014,Wilshire,M
20413,08/20/2014,Northeast,M
20414,08/21/2014,77th Street,M
20415,08/21/2014,Pacific,M
20416,08/21/2014,Central,M
20417,08/21/2014,Olympic,M
20418,08/22/2014,Pacific,M
20419,08/22/2014,Pacific,M
20420,08/22/2014,Hollywood,M
20421,08/23/2014,Central,M
20422,08/23/2014,Central,M
20423,08/24/2014,Foothill,M
20424,08/24/2014,N Hollywood,M
20425,08/24/2014,Devonshire,M
20426,08/25/2014,Pacific,M
20427,08/25/2014,Van Nuys,M
20428,08/25/2014,Foothill,M
20429,08/25/2014,Southeast,M
20430,08/26/2014,77th Street,M
20431,08/26/2014,Foothill,M
20432,08/26/2014,Devonshire,M
20433,08/26/2014,Northeast,M
20434,08/26/2014,Wilshire,M
20435,08/26/2014,Wilshire,M
20436,08/26/2014,77th Street,M
20437,08/26/2014,77th Street,F
20438,08/27/2014,N Hollywood,F
20439,08/27/2014,77th Street,M
20440,08/27/2014,Hollywood,F
20441,08/27/2014,77th Street,M
20442,08/27/2014,77th Street,M
20443,08/27/2014,77th Street,M
20444,08/27/2014,Hollywood,M
20445,08/27/2014,Hollywood,M
20446,08/27/2014,Hollywood,M
20447,08/27/2014,Hollywood,M
20448,08/27/2014,Hollywood,M
20449,08/27/2014,Olympic,M
20450,08/27/2014,Olympic,M
20451,08/28/2014,77th Street,M
20452,08/28/2014,Newton,F
20453,08/29/2014,N Hollywood,M
20454,08/29/2014,N Hollywood,M
20455,08/29/2014,N Hollywood,M
20456,08/31/2014,77th Street,M
20457,08/31/2014,Foothill,M
20458,09/01/2014,Northeast,M
20459,09/01/2014,Pacific,M
20460,09/01/2014,Southeast,M
20461,09/01/2014,N Hollywood,M
20462,09/01/2014,N Hollywood,M
20463,09/01/2014,Foothill,M
20464,09/01/2014,Foothill,M
20465,09/01/2014,Foothill,M
20466,09/02/2014,Northeast,M
20467,09/02/2014,West LA,M
20468,09/02/2014,Wilshire,M
20469,09/02/2014,Central,M
20470,09/02/2014,Central,F
20471,09/02/2014,Southeast,M
20472,09/02/2014,Southeast,F
20473,09/02/2014,Wilshire,M
20474,09/03/2014,Mission,M
20475,09/03/2014,77th Street,M
20476,09/03/2014,Hollywood,M
20477,09/03/2014,Central,M
20478,09/03/2014,Topanga,M
20479,09/04/2014,West Valley,M
20480,09/04/2014,77th Street,M
20481,09/04/2014,Devonshire,M
20482,09/04/2014,Van Nuys,M
20483,09/04/2014,Van Nuys,M
20484,09/04/2014,Van Nuys,M
20485,09/04/2014,Van Nuys,M
20486,09/04/2014,77th Street,M
20487,09/04/2014,77th Street,M
20488,09/04/2014,Southwest,M
20489,09/04/2014,Southwest,M
20490,09/05/2014,Pacific,M
20491,09/06/2014,Hollywood,M
20492,09/06/2014,Hollywood,M
20493,09/06/2014,Hollywood,M
20494,09/06/2014,Mission,M
20495,09/06/2014,Hollywood,M
20496,09/07/2014,77th Street,M
20497,09/07/2014,77th Street,F
20498,09/07/2014,77th Street,M
20499,09/07/2014,Pacific,M
20500,09/07/2014,Central,M
20501,09/07/2014,Harbor,M
20502,09/07/2014,Mission,M
20503,09/08/2014,Pacific,M
20504,09/08/2014,N Hollywood,M
20505,09/08/2014,Newton,M
20506,09/09/2014,Devonshire,M
20507,09/09/2014,Devonshire,M
20508,09/09/2014,N Hollywood,M
20509,09/10/2014,N Hollywood,M
20510,09/10/2014,Hollywood,M
20511,09/10/2014,Pacific,M
20512,09/10/2014,Southwest,M
20513,09/10/2014,Van Nuys,M
20514,09/10/2014,Van Nuys,M
20515,09/10/2014,Hollywood,M
20516,09/11/2014,Pacific,F
20517,01/25/2015,Foothill,M
20518,09/11/2014,Southeast,M
20519,09/11/2014,Southwest,M
20520,09/11/2014,Mission,M
20521,09/12/2014,Hollywood,M
20522,09/11/2014,Hollywood,M
20523,09/11/2014,77th Street,M
20524,09/12/2014,Foothill,F
20525,09/12/2014,Harbor,M
20526,09/12/2014,Mission,M
20527,09/13/2014,Devonshire,M
20528,09/13/2014,Central,M
20529,09/13/2014,N Hollywood,M
20530,09/14/2014,Topanga,M
20531,09/14/2014,Van Nuys,M
20532,09/14/2014,Mission,M
20533,09/15/2014,Van Nuys,M
20534,09/15/2014,N Hollywood,M
20535,09/15/2014,Pacific,M
20536,09/15/2014,77th Street,M
20537,09/16/2014,Wilshire,M
20538,09/16/2014,77th Street,M
20539,09/16/2014,N Hollywood,F
20540,09/17/2014,Hollywood,M
20541,09/17/2014,Northeast,M
20542,09/17/2014,Pacific,M
20543,09/17/2014,Harbor,M
20544,09/18/2014,Central,M
20545,09/18/2014,Hollywood,M
20546,09/18/2014,Devonshire,M
20547,09/18/2014,Devonshire,M
20548,09/18/2014,Devonshire,M
20549,09/18/2014,Newton,M
20550,09/18/2014,Harbor,M
20551,09/18/2014,Harbor,M
20552,09/18/2014,Harbor,M
20553,09/18/2014,Harbor,M
20554,09/18/2014,Harbor,F
20555,09/19/2014,West Valley,M
20556,09/19/2014,Rampart,M
20557,09/19/2014,Van Nuys,M
20558,09/19/2014,N Hollywood,M
20559,09/19/2014,Olympic,M
20560,09/20/2014,Wilshire,M
20561,09/20/2014,Foothill,F
20562,09/20/2014,Foothill,M
20563,09/20/2014,Pacific,M
20564,09/20/2014,Pacific,M
20565,09/21/2014,Pacific,M
20566,09/23/2014,Northeast,M
20567,09/23/2014,Northeast,M
20568,09/23/2014,Northeast,M
20569,09/23/2014,Harbor,M
20570,09/23/2014,Hollywood,M
20571,09/23/2014,Foothill,M
20572,09/24/2014,Newton,M
20573,09/24/2014,Pacific,M
20574,09/24/2014,Pacific,M
20575,09/24/2014,Olympic,M
20576,09/24/2014,West LA,F
20577,09/24/2014,West LA,M
20578,09/24/2014,Southeast,M
20579,09/24/2014,Northeast,M
20580,09/25/2014,Southeast,M
20581,09/25/2014,West Valley,M
20582,09/25/2014,Pacific,M
20583,09/25/2014,Foothill,M
20584,09/25/2014,Foothill,M
20585,09/25/2014,Harbor,M
20586,09/25/2014,Central,M
20587,09/25/2014,Central,M
20588,09/25/2014,Southeast,M
20589,09/26/2014,Harbor,M
20590,09/26/2014,Hollywood,M
20591,09/26/2014,Hollywood,F
20592,09/26/2014,Hollywood,M
20593,09/26/2014,Hollywood,M
20594,09/26/2014,Van Nuys,M
20595,09/26/2014,Newton,M
20596,09/26/2014,Harbor,M
20597,09/26/2014,Wilshire,M
20598,09/26/2014,Olympic,M
20599,09/27/2014,N Hollywood,M
20600,09/27/2014,Pacific,M
20601,09/27/2014,Central,M
20602,09/27/2014,Pacific,M
20603,09/27/2014,Pacific,M
20604,09/28/2014,Pacific,M
20605,09/28/2014,Pacific,M
20606,09/28/2014,Pacific,M
20607,09/28/2014,Pacific,M
20608,09/29/2014,Pacific,M
20609,09/29/2014,Hollywood,M
20610,09/29/2014,Pacific,M
20611,09/29/2014,Pacific,M
20612,09/29/2014,N Hollywood,M
20613,09/29/2014,Newton,M
20614,09/30/2014,Hollywood,M
20615,09/30/2014,Southeast,M
20616,09/30/2014,Pacific,M
20617,09/30/2014,Southeast,M
20618,09/30/2014,Southeast,M
20619,09/30/2014,Hollenbeck,M
20620,09/30/2014,Southeast,M
20621,09/30/2014,Harbor,M
20622,09/30/2014,Harbor,F
20623,10/01/2014,77th Street,M
20624,10/01/2014,Wilshire,M
20625,10/01/2014,Hollywood,M
20626,10/02/2014,Harbor,M
20627,10/02/2014,Hollywood,M
20628,10/02/2014,Southeast,M
20629,10/02/2014,Hollywood,M
20630,10/02/2014,Northeast,M
20631,10/02/2014,Northeast,F
20632,10/02/2014,Northeast,M
20633,10/02/2014,Olympic,M
20634,10/03/2014,Van Nuys,M
20635,10/03/2014,Southeast,M
20636,10/03/2014,Southeast,M
20637,10/03/2014,Pacific,M
20638,10/04/2014,Devonshire,M
20639,10/05/2014,Van Nuys,M
20640,10/05/2014,West Valley,M
20641,10/06/2014,Rampart,M
20642,10/06/2014,Southwest,M
20643,10/07/2014,Southwest,M
20644,10/07/2014,Hollywood,M
20645,10/07/2014,Devonshire,M
20646,10/07/2014,Central,M
20647,10/07/2014,N Hollywood,M
20648,10/07/2014,Wilshire,M
20649,10/07/2014,Southeast,M
20650,10/07/2014,Southeast,M
20651,10/07/2014,Southeast,M
20652,10/07/2014,Southeast,M
20653,10/07/2014,Newton,M
20654,10/08/2014,Van Nuys,M
20655,10/08/2014,Pacific,M
20656,10/08/2014,Southwest,M
20657,10/08/2014,Southwest,M
20658,10/08/2014,Rampart,M
20659,10/08/2014,Southeast,M
20660,10/09/2014,77th Street,M
20661,10/09/2014,Topanga,M
20662,10/09/2014,Pacific,M
20663,10/09/2014,Mission,M
20664,10/09/2014,Rampart,M
20665,10/09/2014,Southeast,M
20666,10/10/2014,Hollenbeck,M
20667,10/10/2014,West Valley,M
20668,10/10/2014,Southwest,M
20669,10/10/2014,Southeast,M
20670,10/10/2014,Southeast,M
20671,10/10/2014,N Hollywood,M
20672,10/11/2014,Rampart,M
20673,10/11/2014,Pacific,M
20674,10/11/2014,Pacific,M
20675,10/11/2014,77th Street,M
20676,10/12/2014,Hollywood,M
20677,10/12/2014,Olympic,M
20678,10/12/2014,Central,M
20679,10/12/2014,Central,M
20680,10/13/2014,Northeast,M
20681,10/14/2014,Central,M
20682,10/14/2014,Devonshire,M
20683,10/14/2014,Hollywood,M
20684,10/14/2014,Mission,M
20685,10/14/2014,Southeast,M
20686,10/14/2014,Southeast,M
20687,10/14/2014,Southeast,M
20688,10/15/2014,Harbor,M
20689,10/15/2014,Pacific,M
20690,10/15/2014,N Hollywood,M
20691,10/15/2014,Rampart,M
20692,10/15/2014,Southwest,M
20693,10/15/2014,Olympic,M
20694,10/15/2014,Southwest,F
20695,10/15/2014,Foothill,M
20696,10/15/2014,Central,M
20697,10/15/2014,Central,M
20698,10/15/2014,Central,M
20699,10/15/2014,Pacific,M
20700,10/16/2014,West Valley,M
20701,10/16/2014,Hollywood,M
20702,10/16/2014,Rampart,M
20703,10/16/2014,Newton,M
20704,10/16/2014,Newton,M
20705,10/16/2014,West Valley,M
20706,10/17/2014,Mission,M
20707,10/17/2014,Southeast,F
20708,10/17/2014,Van Nuys,M
20709,10/19/2014,Van Nuys,M
20710,10/19/2014,Van Nuys,M
20711,10/19/2014,Northeast,M
20712,10/19/2014,Pacific,M
20713,10/19/2014,77th Street,M
20714,10/20/2014,Van Nuys,M
20715,10/20/2014,Topanga,M
20716,10/20/2014,Newton,F
20717,10/20/2014,Central,M
20718,10/20/2014,Newton,M
20719,10/20/2014,Pacific,M
20720,10/21/2014,Pacific,M
20721,10/21/2014,Central,M
20722,10/21/2014,Central,M
20723,10/21/2014,West Valley,M
20724,10/21/2014,77th Street,M
20725,10/21/2014,77th Street,M
20726,10/21/2014,77th Street,M
20727,10/21/2014,77th Street,M
20728,10/21/2014,77th Street,M
20729,10/22/2014,Southeast,M
20730,10/22/2014,Pacific,M
20731,10/22/2014,Northeast,M
20732,10/22/2014,Pacific,M
20733,10/22/2014,77th Street,M
20734,10/22/2014,Southwest,M
20735,10/22/2014,Harbor,M
20736,10/22/2014,77th Street,M
20737,10/22/2014,Southeast,M
20738,10/22/2014,Pacific,M
20739,10/22/2014,Pacific,M
20740,10/22/2014,Southeast,M
20741,10/23/2014,West LA,M
20742,10/23/2014,Northeast,M
20743,10/23/2014,Southwest,M
20744,10/23/2014,Harbor,M
20745,10/23/2014,Harbor,M
20746,10/24/2014,Rampart,M
20747,10/24/2014,Northeast,M
20748,10/24/2014,Southwest,M
20749,10/24/2014,77th Street,M
20750,10/24/2014,Southeast,F
20751,10/24/2014,Southeast,M
20752,10/24/2014,Olympic,M
20753,10/24/2014,Olympic,M
20754,10/24/2014,Mission,M
20755,10/25/2014,Devonshire,M
20756,10/25/2014,West Valley,M
20757,10/25/2014,Pacific,M
20758,10/26/2014,77th Street,M
20759,10/27/2014,Pacific,M
20760,10/27/2014,Wilshire,M
20761,10/27/2014,Southeast,M
20762,10/27/2014,Southeast,M
20763,10/27/2014,Topanga,M
20764,10/27/2014,Mission,M
20765,10/27/2014,West LA,M
20766,10/27/2014,West LA,M
20767,10/28/2014,77th Street,M
20768,10/28/2014,Central,F
20769,10/28/2014,Central,F
20770,10/28/2014,Southwest,M
20771,10/28/2014,Southwest,M
20772,10/28/2014,Pacific,M
20773,10/28/2014,Pacific,M
20774,10/28/2014,N Hollywood,M
20775,10/29/2014,Newton,M
20776,10/29/2014,Hollywood,M
20777,10/29/2014,77th Street,M
20778,10/29/2014,Hollywood,M
20779,10/29/2014,Hollywood,M
20780,10/29/2014,Topanga,M
20781,10/29/2014,Mission,M
20782,10/29/2014,Rampart,M
20783,10/29/2014,Rampart,M
20784,10/29/2014,Rampart,M
20785,10/30/2014,Central,M
20786,10/30/2014,Northeast,M
20787,10/30/2014,Northeast,M
20788,10/30/2014,Newton,M
20789,10/30/2014,Newton,M
20790,10/30/2014,Newton,M
20791,10/30/2014,Newton,M
20792,10/30/2014,Newton,F
20793,10/30/2014,Newton,F
20794,10/30/2014,Newton,F
20795,10/30/2014,Newton,F
20796,10/30/2014,Newton,F
20797,10/30/2014,Newton,F
20798,10/30/2014,Newton,F
20799,10/30/2014,Newton,F
20800,10/30/2014,Newton,F
20801,10/30/2014,Newton,F
20802,10/30/2014,Southeast,M
20803,10/30/2014,Newton,F
20804,10/31/2014,77th Street,M
20805,10/31/2014,77th Street,M
20806,11/01/2014,Hollywood,M
20807,11/01/2014,N Hollywood,M
20808,11/02/2014,N Hollywood,M
20809,11/02/2014,Central,M
20810,11/03/2014,West LA,M
20811,11/03/2014,Northeast,M
20812,11/03/2014,Pacific,M
20813,11/03/2014,Pacific,M
20814,11/03/2014,West Valley,M
20815,11/03/2014,N Hollywood,F
20816,11/04/2014,Foothill,M
20817,11/04/2014,Foothill,M
20818,11/04/2014,Rampart,M
20819,11/04/2014,Rampart,M
20820,11/04/2014,Rampart,F
20821,11/05/2014,Southeast,M
20822,11/05/2014,Central,M
20823,11/05/2014,Pacific,M
20824,11/05/2014,77th Street,M
20825,11/05/2014,77th Street,F
20826,11/05/2014,Pacific,M
20827,11/05/2014,Newton,M
20828,11/05/2014,77th Street,M
20829,11/06/2014,Rampart,M
20830,11/06/2014,N Hollywood,M
20831,11/06/2014,Topanga,M
20832,11/06/2014,Olympic,M
20833,11/06/2014,Topanga,M
20834,11/06/2014,Topanga,M
20835,11/06/2014,Topanga,M
20836,11/07/2014,Central,M
20837,11/07/2014,Central,M
20838,11/07/2014,Central,M
20839,11/07/2014,N Hollywood,M
20840,11/10/2014,Hollywood,M
20841,11/10/2014,Foothill,M
20842,04/15/2010,Hollenbeck,M
20843,11/10/2014,Pacific,M
20844,11/10/2014,Topanga,M
20845,11/10/2014,Van Nuys,M
20846,11/11/2014,West LA,M
20847,11/11/2014,West LA,M
20848,11/11/2014,Devonshire,M
20849,11/12/2014,Devonshire,M
20850,11/12/2014,Pacific,M
20851,11/12/2014,Central,M
20852,11/12/2014,Pacific,M
20853,11/12/2014,Pacific,M
20854,11/12/2014,Pacific,M
20855,11/12/2014,Newton,M
20856,11/12/2014,Newton,M
20857,11/13/2014,Hollywood,F
20858,11/13/2014,Olympic,M
20859,11/13/2014,Pacific,M
20860,11/13/2014,Pacific,M
20861,11/13/2014,Pacific,M
20862,11/13/2014,Pacific,M
20863,11/13/2014,Devonshire,M
20864,11/14/2014,Newton,M
20865,11/14/2014,Mission,M
20866,11/14/2014,West LA,M
20867,11/14/2014,Foothill,M
20868,11/15/2014,Hollywood,M
20869,11/17/2014,Van Nuys,M
20870,11/17/2014,Van Nuys,F
20871,11/17/2014,West LA,M
20872,11/17/2014,West LA,M
20873,11/18/2014,Van Nuys,M
20874,11/19/2014,Foothill,M
20875,11/19/2014,Newton,M
20876,11/19/2014,Southeast,M
20877,11/19/2014,Southeast,F
20878,11/19/2014,Southeast,F
20879,11/19/2014,Pacific,M
20880,11/19/2014,Pacific,M
20881,11/20/2014,Topanga,M
20882,11/20/2014,Hollywood,M
20883,11/20/2014,Newton,M
20884,11/20/2014,Newton,M
20885,11/21/2014,Harbor,M
20886,11/21/2014,Harbor,M
20887,11/22/2014,77th Street,M
20888,11/22/2014,77th Street,M
20889,11/24/2014,Pacific,M
20890,11/24/2014,Pacific,M
20891,11/24/2014,Pacific,M
20892,04/22/2010,Hollenbeck,M
20893,11/25/2014,N Hollywood,M
20894,11/25/2014,Devonshire,M
20895,11/26/2014,Hollywood,F
20896,11/26/2014,Pacific,M
20897,11/28/2014,Pacific,M
20898,11/30/2014,Hollywood,M
20899,12/01/2014,Newton,M
20900,12/01/2014,Van Nuys,M
20901,12/01/2014,Topanga,M
20902,12/02/2014,Van Nuys,M
20903,12/02/2014,Hollywood,M
20904,12/02/2014,N Hollywood,M
20905,12/02/2014,Rampart,M
20906,12/03/2014,Devonshire,M
20907,12/03/2014,77th Street,M
20908,12/04/2014,Mission,M
20909,12/04/2014,Devonshire,M
20910,12/07/2014,Foothill,M
20911,12/08/2014,77th Street,M
20912,12/08/2014,Central,M
20913,12/09/2014,Southeast,M
20914,12/09/2014,Pacific,M
20915,12/09/2014,Pacific,M
20916,12/09/2014,Pacific,M
20917,12/09/2014,Pacific,M
20918,12/09/2014,Hollywood,M
20919,12/09/2014,Hollywood,F
20920,12/09/2014,Pacific,F
20921,12/09/2014,Devonshire,M
20922,12/09/2014,Hollywood,M
20923,12/10/2014,Newton,M
20924,12/10/2014,Southeast,M
20925,12/10/2014,Hollywood,M
20926,12/11/2014,Newton,F
20927,12/11/2014,Newton,M
20928,12/11/2014,77th Street,M
20929,12/11/2014,Southeast,M
20930,12/11/2014,West Valley,M
20931,12/11/2014,Southwest,M
20932,12/11/2014,Olympic,M
20933,12/12/2014,West Valley,M
20934,12/12/2014,Van Nuys,M
20935,12/12/2014,Southeast,M
20936,12/13/2014,77th Street,M
20937,12/13/2014,77th Street,M
20938,12/14/2014,Pacific,F
20939,12/15/2014,Southeast,M
20940,12/15/2014,Southeast,M
20941,12/15/2014,Southeast,M
20942,12/15/2014,Central,M
20943,08/31/2012,Van Nuys,M
20944,08/20/2010,Hollywood,M
20945,01/08/2010,Wilshire,F
20946,02/03/2010,Wilshire,M
20947,03/01/2010,Wilshire,M
20948,06/18/2010,Wilshire,M
20949,08/24/2010,West LA,M
20950,01/28/2010,Van Nuys,M
20951,09/16/2010,Northeast,M
20952,10/15/2019,Southeast,M
20953,10/31/2019,Southwest,M
20954,12/15/2019,Central,M
20955,03/09/2019,Hollywood,M
20956,09/09/2019,Southeast,F
20957,11/08/2019,Southeast,F
20958,03/20/2019,Rampart,M
20959,10/25/2019,Southeast,F
20960,12/01/2019,Mission,M
20961,08/08/2019,Southeast,F
20962,12/09/2019,Southeast,F
20963,12/16/2019,Southeast,F
20964,07/31/2012,Mission,M
20965,06/21/2019,Southeast,F
20966,11/08/2019,Southeast,M
20967,11/15/2019,Southeast,F
20968,12/28/2019,Pacific,M
20969,09/04/2019,Southeast,F
20970,08/16/2012,Hollenbeck,M
20971,07/31/2012,Mission,M
20972,10/11/2019,Southeast,M
20973,09/11/2019,Southeast,M
20974,07/02/2015,Hollenbeck,M
20975,10/14/2019,Central,M
20976,12/09/2019,Southeast,M
20977,09/04/2019,Southeast,F
20978,11/15/2019,Southeast,F
20979,05/13/2015,Hollywood,M
20980,10/11/2019,Southeast,M
20981,10/28/2019,Southeast,F
20982,10/25/2019,Southeast,M
20983,10/20/2019,77th Street,M
20984,09/27/2019,77th Street,F
20985,06/27/2019,Olympic,M
20986,07/31/2012,Southwest,M
20987,10/28/2019,Southeast,M
20988,09/04/2019,Southeast,F
20989,08/10/2018,Olympic,M
20990,10/25/2019,Southeast,F
20991,09/09/2019,Southeast,M
20992,08/28/2019,Southeast,M
20993,07/31/2012,West Valley,M
20994,03/09/2019,Hollywood,M
20995,03/20/2019,Rampart,M
20996,09/27/2019,77th Street,F
20997,11/08/2019,Southeast,F
20998,11/08/2019,Southeast,M
20999,10/16/2019,Rampart,M
21000,12/28/2019,Hollywood,F
21001,10/11/2019,Southeast,F
21002,09/11/2019,Southeast,M
21003,08/31/2019,Newton,M
21004,12/16/2019,Southeast,F
21005,06/21/2019,Southeast,M
21006,11/08/2019,Southeast,M
21007,07/26/2019,Southeast,F
21008,10/25/2019,Southeast,F
21009,12/16/2019,Southeast,F
21010,12/02/2019,Southeast,F
21011,09/27/2019,77th Street,M
21012,12/29/2019,Pacific,F
21013,06/04/2019,N Hollywood,M
21014,10/28/2019,Southeast,M
21015,12/27/2019,Van Nuys,M
21016,12/22/2019,77th Street,M
21017,10/11/2019,Southeast,F
21018,07/31/2012,Southeast,M
21019,07/31/2012,Southwest,M
21020,09/27/2019,77th Street,F
21021,09/04/2019,Southeast,F
21022,09/09/2019,Southeast,M
21023,12/28/2019,Hollywood,M
21024,07/31/2012,Foothill,M
21025,12/09/2019,Southeast,F
21026,09/04/2019,Southeast,F
21027,07/31/2012,Harbor,M
21028,12/17/2019,Pacific,M
21029,10/03/2019,77th Street,F
21030,11/08/2019,Southeast,M
21031,09/04/2019,Southeast,F
21032,07/31/2012,Central,F
21033,09/27/2019,77th Street,F
21034,12/10/2019,Foothill,M
21035,11/22/2019,Hollywood,M
21036,12/18/2019,Pacific,M
21037,05/25/2019,Olympic,M
21038,06/27/2019,Hollywood,M
21039,12/28/2019,Hollywood,M
21040,10/11/2019,Southeast,M
21041,10/25/2019,Southeast,M
21042,10/19/2019,Newton,M
21043,10/15/2019,Southeast,F
21044,12/16/2019,Southeast,M
21045,09/20/2014,Hollenbeck,M
21046,11/08/2019,Southeast,F
21047,07/31/2012,Southeast,M
21048,09/11/2019,Southeast,F
